STATION,MATCHED_SEGID,FTCLASS,ATYPENAME,COUNTY_NAME,PERIOD,VEHICLE_TYPE,OBSERVED,MODELED,DIFF,PCT_DIFF
-632,0145_005.3,Expressway,Suburban,Utah,MD,CUT,492.20242316400004,418.2999849576,-73.90243820640006,-0.15
-634,0085_015.5,Expressway,Suburban,Salt Lake,MD,CUT,349.504882782,504.7702573452,155.2653745632,0.444
-720,0015_241.6,Freeway,Rural,Utah,MD,CUT,1315.552898349,1593.1925263098,277.6396279608,0.211
-733,0015_241.6,Freeway,Rural,Utah,MD,CUT,1769.398427439,1593.1925263098,-176.2059011291999,-0.1
-677,0080_136.1,Freeway,Rural,Salt Lake,MD,CUT,2335.009396226,2237.1480808444003,-97.86131538159952,-0.042
-680,0015_295.6,Freeway,Urban,Salt Lake,MD,CUT,1195.056391397,6601.3423197916,5406.2859283946,4.524
-678,0080_136.1,Freeway,Rural,Salt Lake,MD,CUT,2229.705906771,2237.1480808444003,7.4421740734001105,0.003
-679,0091_006.6,Principal Arterial,Rural,Box Elder,MD,CUT,1247.1520698299998,959.9861629551999,-287.16590687479993,-0.23
-682,0091_004.9,Principal Arterial,Transition,Box Elder,MD,CUT,1381.3332277709999,1092.8761642871,-288.4570634838999,-0.209
-724,0068_000.0,Principal Arterial,Rural,Utah,MD,CUT,410.319902146,79.31464388820001,-331.0052582578,-0.807
-725,0006_150.6,Principal Arterial,Rural,Utah,MD,CUT,287.146179856,62.947101716800006,-224.1990781392,-0.781
-726,0089_297.1,Expressway,Rural,Utah,MD,CUT,78.64100098499999,43.0325088115,-35.60849217349999,-0.453
-727,0089_297.1,Expressway,Rural,Utah,MD,CUT,45.347730495,43.0325088115,-2.315221683499999,-0.051
-728,0089_297.1,Expressway,Rural,Utah,MD,CUT,122.725883289,43.0325088115,-79.69337447749999,-0.649
-730,2495_013.0,,,Utah,MD,CUT,0.0,0.0,0.0,nan
-731,0096_013.6,,,Utah,MD,CUT,190.716828627,0.0,-190.716828627,-1.0
-732,1822_009.9,,,Utah,MD,CUT,0.0,0.0,0.0,nan
-729,1328_000.0,,,Utah,MD,CUT,0.0,0.0,0.0,nan
-636,0154_001.4,Freeway,Transition,Salt Lake,MD,CUT,704.8790031430001,794.4341709953001,89.55516785229997,0.127
-734,0006_152.6,Minor Arterial,Rural,Utah,MD,CUT,381.57455280000005,110.53757406400001,-271.03697873600004,-0.71
-748,0006_152.9,Principal Arterial,Rural,Utah,MD,CUT,174.95425857,138.6614717215,-36.292786848500015,-0.207
-747,2871_000.3,Minor Arterial,Transition,Utah,MD,CUT,0.0,0.0,0.0,nan
-821,0089_433.3,Principal Arterial,Suburban,Box Elder,MD,CUT,15.708716742,63.588410698400004,47.879693956400004,3.048
-818,0215_007.7,Freeway,Urban,Salt Lake,MD,CUT,952.2077586539999,843.9629109181,-108.24484773589995,-0.114
-816,0015_300.3,Freeway,Urban,Salt Lake,MD,CUT,1795.5867567169998,3176.2908961628,1380.7041394458001,0.769
-820,0154_006.8,Expressway,Suburban,Salt Lake,MD,CUT,544.1871806959999,487.1904678288,-56.9967128671999,-0.105
-819,0154_008.3,Expressway,Urban,Salt Lake,MD,CUT,599.138249346,509.5680829722,-89.57016637379996,-0.149
-681,0065_002.4,Local,Rural,Salt Lake,MD,CUT,178.86802617,5.073378145,-173.79464802500001,-0.972
-815,0080_104.3,Freeway,Transition,Salt Lake,MD,CUT,965.1415122159999,646.4083897404,-318.7331224755999,-0.33
-812,1112_002.2,Collector,Rural,Box Elder,MD,CUT,0.0,0.0,0.0,nan
-824,0190_011.6,Minor Arterial,Rural,Salt Lake,MD,CUT,113.365861128,5.8475713608,-107.5182897672,-0.948
-811,0080_136.1,Freeway,Rural,Salt Lake,MD,CUT,741.052846517,2237.1480808444003,1496.0952343274002,2.019
-814,0201_000.0,,,Salt Lake,MD,CUT,387.75335260300005,0.0,-387.75335260300005,-1.0
-715,1826_014.6,Collector,Transition,Utah,MD,CUT,0.0,0.0,0.0,nan
-717,0015_241.6,Freeway,Rural,Utah,MD,CUT,1594.001359926,1593.1925263098,-0.8088336161999905,-0.001
-718,0015_241.6,Freeway,Rural,Utah,MD,CUT,3925.239582618,1593.1925263098,-2332.0470563082,-0.594
-716,2851_000.0,,,Utah,MD,CUT,0.0,0.0,0.0,nan
-721,0015_241.6,Freeway,Rural,Utah,MD,CUT,1295.481841947,1593.1925263098,297.71068436280007,0.23
-722,1826_014.9,Collector,Transition,Utah,MD,CUT,0.0,0.0,0.0,nan
-638,0015_242.4,Freeway,Transition,Utah,MD,CUT,1845.3177465150002,1598.4483929700002,-246.86935354499997,-0.134
-639,0015_248.8,Freeway,Suburban,Utah,MD,CUT,2423.444238942,2056.0252581472,-367.41898079480006,-0.152
-641,0015_271.6,Freeway,Urban,Utah,MD,CUT,6074.501530784,5822.0976868096,-252.40384397439993,-0.042
-642,0052_001.0,Principal Arterial,Urban,Utah,MD,CUT,582.45808698,351.19889917200004,-231.25918780799992,-0.397
-643,2932_001.3,Collector,Transition,Utah,MD,CUT,0.0,0.0,0.0,nan
-646,0077_007.4,Principal Arterial,Suburban,Utah,MD,CUT,240.85661231999998,189.95835451799996,-50.89825780200002,-0.211
-647,0089_344.0,Principal Arterial,Urban,Utah,MD,CUT,177.75589689,93.9703026939,-83.7855941961,-0.471
-648,0194_000.8,Expressway,Suburban,Utah,MD,CUT,393.749280561,477.25417521599996,83.50489465499999,0.212
-649,0114_000.0,Principal Arterial,Urban,Utah,MD,CUT,96.464944992,91.2497466816,-5.215198310399998,-0.054
-650,0006_159.8,Principal Arterial,Suburban,Utah,MD,CUT,210.05609498799998,128.8628190208,-81.19327596719998,-0.387
-651,0114_005.0,Principal Arterial,Urban,Utah,MD,CUT,170.54953219200002,59.699991093600005,-110.84954109840001,-0.65
-653,0156_001.0,Principal Arterial,Urban,Utah,MD,CUT,298.43894785599997,231.0441718116,-67.39477604439998,-0.226
-655,0015_253.6,Freeway,Rural,Utah,MD,CUT,2808.509225045,2359.8647971145,-448.6444279305001,-0.16
-657,2889_000.0,Minor Arterial,Suburban,Utah,MD,CUT,0.0,0.0,0.0,nan
-658,0089_349.3,Principal Arterial,Urban,Utah,MD,CUT,593.5568822399999,299.0295156904,-294.52736654959995,-0.496
-659,0189_002.7,Principal Arterial,Urban,Utah,MD,CUT,250.80392576799997,201.6701671656,-49.13375860239998,-0.196
-660,0089_329.8,Minor Arterial,Suburban,Utah,MD,CUT,146.86527171,123.39324134550002,-23.472030364499986,-0.16
-661,0052_003.1,Principal Arterial,Urban,Utah,MD,CUT,397.46720051600005,156.8620655224,-240.60513499360005,-0.605
-662,2878_004.4,Minor Arterial,Suburban,Utah,MD,CUT,0.0,0.0,0.0,nan
-664,0089_326.5,Principal Arterial,Suburban,Utah,MD,CUT,0.0,108.3904063431,108.3904063431,inf
-665,0015_260.0,Freeway,Transition,Utah,MD,CUT,4541.740533747,4437.099881942099,-104.6406518049007,-0.023
-667,0015_261.8,Freeway,Rural,Utah,MD,CUT,4646.428223752,4453.1534209118,-193.2748028402002,-0.042
-668,0015_264.2,Freeway,Suburban,Utah,MD,CUT,4057.0849060220003,3582.3472832816,-474.7376227404002,-0.117
-669,0015_269.6,Freeway,Urban,Utah,MD,CUT,5155.021468575,4510.0118038725,-645.0096647024993,-0.125
-670,0015_272.7,Freeway,Suburban,Utah,MD,CUT,5968.880505787,5769.1744563675,-199.70604941950023,-0.033
-671,0015_276.4,Freeway,Urban,Utah,MD,CUT,5689.268896773,5160.8734621092,-528.3954346638002,-0.093
-672,0015_278.5,Freeway,Urban,Utah,MD,CUT,4532.646296664,4397.861327383201,-134.7849692807995,-0.03
-673,0015_279.6,Freeway,Suburban,Utah,MD,CUT,4339.667170521,4186.8829788849,-152.78419163610033,-0.035
-674,0015_283.9,Freeway,Urban,Utah,MD,CUT,4482.922222835,5045.9015504205,562.9793275855,0.126
-675,0092_002.4,Freeway,Transition,Utah,MD,CUT,114.60332360400001,221.59816166040002,106.99483805640001,0.934
-676,0092_002.4,Freeway,Transition,Utah,MD,CUT,98.54036073,221.59816166040002,123.05780093040002,1.249
-301,0080_128.7,Freeway,Rural,Salt Lake,MD,CUT,2262.4916405000004,1982.46287803,-280.0287624700004,-0.124
-304,0089_433.3,Principal Arterial,Suburban,Box Elder,MD,CUT,17.147569928,63.588410698400004,46.4408407704,2.708
-305,1826_015.6,Collector,Transition,Utah,MD,CUT,0.0,0.0,0.0,nan
-306,0015_267.0,Freeway,Suburban,Utah,MD,CUT,5072.177723175,3799.0659939825,-1273.1117291925002,-0.251
-308,2826_000.0,Collector,Rural,Utah,MD,CUT,0.0,0.0,0.0,nan
-309,0080_136.1,Freeway,Rural,Salt Lake,MD,CUT,738.543022416,2237.1480808444003,1498.6050584284003,2.029
-310,0015_365.5,Freeway,Rural,Box Elder,MD,CUT,906.502664925,1562.4149635380002,655.9122986130002,0.724
-312,0006_181.6,Expressway,Rural,Utah,MD,CUT,583.699161906,574.4146314195,-9.284530486499989,-0.016
-313,0015_241.6,Freeway,Rural,Utah,MD,CUT,1067.211021375,1593.1925263098,525.9815049348001,0.493
-314,0006_221.1,,,Utah,MD,CUT,1083.09979232,0.0,-1083.09979232,-1.0
-315,0015_321.0,Freeway,Suburban,Davis,MD,CUT,3633.980118825,3418.0803147085,-215.89980411650004,-0.059
-317,0210_003.9,,,Salt Lake,MD,CUT,24.85896561,0.0,-24.85896561,-1.0
-319,0189_013.1,Expressway,Rural,Utah,MD,CUT,637.188220682,356.9679057399,-280.22031494209995,-0.44
-320,0039_008.7,Minor Arterial,Suburban,Weber,MD,CUT,45.329840821999994,37.0456560551,-8.284184766899997,-0.183
-321,0006_146.9,Principal Arterial,Rural,Utah,MD,CUT,43.408611455999996,31.330634015999998,-12.077977439999998,-0.278
-322,0190_001.8,Minor Arterial,Transition,Salt Lake,MD,CUT,34.070255544,10.3760085312,-23.6942470128,-0.695
-323,0080_101.5,Freeway,Rural,Salt Lake,MD,CUT,327.696471095,649.9779872478999,322.28151615289994,0.983
-324,0006_184.1,Expressway,Rural,Utah,MD,CUT,170.625145167,557.0835078447001,386.45836267770005,2.265
-325,0089_377.3,Principal Arterial,Urban,Salt Lake,MD,CUT,160.45335871400002,176.7868059929,16.333447278899996,0.102
-327,0006_174.4,Expressway,Suburban,Utah,MD,CUT,679.36606625,636.229896654,-43.13616959600006,-0.063
-329,0089_412.2,Principal Arterial,Urban,Weber,MD,CUT,182.645353394,43.8642552198,-138.7810981742,-0.76
-332,0186_006.0,Principal Arterial,Suburban,Salt Lake,MD,CUT,414.49705641,280.9650026139,-133.5320537961,-0.322
-333,0071_021.2,Principal Arterial,Urban,Salt Lake,MD,CUT,116.139741178,96.2840961764,-19.855645001599996,-0.171
-335,0173_007.7,Minor Arterial,Urban,Salt Lake,MD,CUT,134.588548565,105.476175385,-29.11237317999999,-0.216
-340,0080_117.7,Freeway,Urban,Salt Lake,MD,CUT,1218.96240957,1090.7060387715,-128.25637079850003,-0.105
-341,0080_123.2,Freeway,Suburban,Salt Lake,MD,CUT,2817.13634792,2550.7839976652,-266.35235025480006,-0.095
-348,0015_340.3,Freeway,Suburban,Weber,MD,CUT,5152.612656136001,4216.792786452001,-935.819869684,-0.182
-349,0015_246.9,Freeway,Transition,Utah,MD,CUT,2256.11916698,1882.5235231627998,-373.5956438172002,-0.166
-350,0189_004.0,Expressway,Suburban,Utah,MD,CUT,183.425664936,103.3559027063,-80.0697622297,-0.437
-351,0215_011.5,Freeway,Suburban,Salt Lake,MD,CUT,1575.612766266,1832.5836851952,256.9709189291998,0.163
-353,0215_017.5,Freeway,Urban,Salt Lake,MD,CUT,1611.5135056020001,1865.8510754334,254.33756983139983,0.158
-354,0171_008.8,Principal Arterial,Urban,Salt Lake,MD,CUT,225.272969428,295.1297950559,69.85682562789998,0.31
-362,0089_433.3,Principal Arterial,Suburban,Box Elder,MD,CUT,15.070874608,63.588410698400004,48.5175360904,3.219
-363,0091_006.6,Principal Arterial,Rural,Box Elder,MD,CUT,1457.3244353979999,959.9861629551999,-497.33827244279996,-0.341
-382,0006_155.9,Principal Arterial,Rural,Utah,MD,CUT,120.71427915,80.69790008999999,-40.016379060000006,-0.331
-400,0015_241.6,Freeway,Rural,Utah,MD,CUT,2617.924804434,1593.1925263098,-1024.7322781242,-0.391
-401,0015_241.6,Freeway,Rural,Utah,MD,CUT,1638.936560826,1593.1925263098,-45.74403451619992,-0.028
-402,0141_000.0,Minor Arterial,Rural,Utah,MD,CUT,809.5346162019999,24.6085072116,-784.9261089903999,-0.97
-403,0015_241.6,Freeway,Rural,Utah,MD,CUT,1305.217802142,1593.1925263098,287.9747241678001,0.221
-404,2865_019.4,Local,Rural,Utah,MD,CUT,0.0,0.0,0.0,nan
-405,2823_000.0,Collector,Rural,Utah,MD,CUT,0.0,0.0,0.0,nan
-406,0071_015.7,Principal Arterial,Urban,Salt Lake,MD,CUT,291.87789728,250.652329004,-41.22556827600002,-0.141
-407,0068_038.1,Principal Arterial,Transition,Salt Lake,MD,CUT,223.797570003,159.98518827179998,-63.81238173120002,-0.285
-409,2330_001.0,Minor Arterial,Urban,Salt Lake,MD,CUT,0.0,0.0,0.0,nan
-411,0089_297.1,Expressway,Rural,Utah,MD,CUT,67.73458479,43.0325088115,-24.702075978499998,-0.365
-412,1826_016.1,Collector,Suburban,Utah,MD,CUT,0.0,0.0,0.0,nan
-414,2820_000.0,Collector,Rural,Utah,MD,CUT,0.0,0.0,0.0,nan
-415,0089_297.1,Expressway,Rural,Utah,MD,CUT,28.777631504,43.0325088115,14.254877307500003,0.495
-416,0089_297.1,Expressway,Rural,Utah,MD,CUT,43.434324145,43.0325088115,-0.40181533349999654,-0.009
-418,0006_221.1,,,Utah,MD,CUT,799.992519872,0.0,-799.992519872,-1.0
-420,2865_004.4,,,Utah,MD,CUT,0.0,0.0,0.0,nan
-421,0006_178.8,Expressway,Rural,Utah,MD,CUT,645.479245269,597.7602621648,-47.71898310419999,-0.074
-425,2824_000.0,,,Utah,MD,CUT,0.0,0.0,0.0,nan
-427,3041_000.0,Collector,Transition,Utah,MD,CUT,0.0,0.0,0.0,nan
-430,0038_003.2,Minor Arterial,Rural,Box Elder,MD,CUT,34.770151936,135.2504581948,100.4803062588,2.89
-431,0006_159.3,Principal Arterial,Suburban,Utah,MD,CUT,63.005891663,117.52205254789999,54.51616088489999,0.865
-503,0089_297.1,Expressway,Rural,Utah,MD,CUT,105.658298647,43.0325088115,-62.625789835499994,-0.593
-504,0089_297.1,Expressway,Rural,Utah,MD,CUT,27.055565789,43.0325088115,15.976943022500002,0.591
-507,0006_221.1,,,Utah,MD,CUT,1736.023599232,0.0,-1736.023599232,-1.0
-508,2851_001.3,Collector,Rural,Utah,MD,CUT,0.0,0.0,0.0,nan
-511,1102_001.1,,,Box Elder,MD,CUT,0.0,0.0,0.0,nan
-512,0190_015.7,,,Salt Lake,MD,CUT,4.13151648,0.0,-4.13151648,-1.0
-513,0015_241.6,Freeway,Rural,Utah,MD,CUT,1348.804947015,1593.1925263098,244.38757929480016,0.181
-601,0092_007.6,Collector,Transition,Utah,MD,CUT,13.843856928000001,1.4197819179,-12.424075010100001,-0.897
-602,0092_018.8,Collector,Rural,Utah,MD,CUT,41.42673128,2.144820788,-39.281910492,-0.948
-606,0190_004.7,Minor Arterial,Transition,Salt Lake,MD,CUT,131.013338664,9.954003633600001,-121.0593350304,-0.924
-611,0015_257.6,Freeway,Suburban,Utah,MD,CUT,3985.485627872,4421.3551878256,435.8695599536004,0.109
-612,0015_330.1,Freeway,Urban,Davis,MD,CUT,4098.879299777,3942.6061265736002,-156.27317320339944,-0.038
-613,0015_357.6,Freeway,Rural,Box Elder,MD,CUT,2985.0281404159996,2425.1325768501997,-559.8955635657999,-0.188
-614,0084_081.0,,,Weber,MD,CUT,800.673717402,0.0,-800.673717402,-1.0
-615,0080_101.5,Freeway,Rural,Salt Lake,MD,CUT,1637.613646126,649.9779872478999,-987.6356588781001,-0.603
-616,0015_313.7,Freeway,Urban,Davis,MD,CUT,4221.705951456001,4553.8157735616005,332.10982210559996,0.079
-617,0215_003.7,Freeway,Suburban,Salt Lake,MD,CUT,494.69332914,539.0358360480001,44.342506908000075,0.09
-621,0015_241.6,Freeway,Rural,Utah,MD,CUT,3971.073487536,1593.1925263098,-2377.8809612262,-0.599
-702,0141_000.9,Minor Arterial,Rural,Utah,MD,CUT,1095.31276608,30.3432862226,-1064.9694798574,-0.972
-703,2851_001.4,Collector,Rural,Utah,MD,CUT,0.0,0.0,0.0,nan
-704,0006_157.3,Principal Arterial,Rural,Utah,MD,CUT,942.1646120999999,102.83634160499999,-839.3282704949999,-0.891
-711,0154_020.0,Expressway,Urban,Salt Lake,MD,CUT,322.80141113599996,386.18803547039994,63.38662433439998,0.196
-622,1102_000.0,Principal Arterial,Rural,Box Elder,MD,CUT,0.0,0.0,0.0,nan
-623,0006_157.6,Principal Arterial,Rural,Utah,MD,CUT,1179.54838815,120.12104442,-1059.4273437299998,-0.898
-624,0067_000.0,,,Davis,PM,CUT,1204.220087878,0.0,-1204.220087878,-1.0
-625,0067_007.3,,,Davis,PM,CUT,1356.67860426,0.0,-1356.67860426,-1.0
-302,0015_289.8,Freeway,Urban,Salt Lake,PM,CUT,561.865413312,3219.8155311168002,2657.9501178048004,4.731
-626,0073_034.6,Principal Arterial,Transition,Utah,PM,CUT,787.708576992,712.8669579696,-74.84161902239998,-0.095
-627,0154_012.9,Expressway,Suburban,Salt Lake,PM,CUT,507.858723372,335.2347251916,-172.6239981804,-0.34
-723,0015_241.6,Freeway,Rural,Utah,PM,CUT,2228.486396634,1152.0037454733001,-1076.4826511606998,-0.483
-712,1822_000.0,,,Utah,PM,CUT,0.0,0.0,0.0,nan
-713,1828_006.7,Collector,Rural,Utah,PM,CUT,0.0,0.0,0.0,nan
-714,0006_149.9,Principal Arterial,Rural,Utah,PM,CUT,161.19275067200002,36.0388691184,-125.15388155360002,-0.776
-628,0215_027.4,Freeway,Suburban,Davis,PM,CUT,673.75007196,435.850155168,-237.899916792,-0.353
-629,0015_303.4,Freeway,Urban,Salt Lake,PM,CUT,1730.692727448,1789.2330741838998,58.5403467358999,0.034
-631,0266_001.7,Principal Arterial,Urban,Salt Lake,PM,CUT,95.079824138,118.3623649117,23.282540773699992,0.245
-632,0145_005.3,Expressway,Suburban,Utah,PM,CUT,362.79428206800003,288.2146133628,-74.57966870520005,-0.206
-634,0085_015.5,Expressway,Suburban,Salt Lake,PM,CUT,343.44431175899996,343.44072562229996,-0.003586136699993858,-0.0
-720,0015_241.6,Freeway,Rural,Utah,PM,CUT,739.633406814,1152.0037454733001,412.37033865930016,0.558
-733,0015_241.6,Freeway,Rural,Utah,PM,CUT,1099.115014014,1152.0037454733001,52.88873145930006,0.048
-677,0080_136.1,Freeway,Rural,Salt Lake,PM,CUT,1653.974082559,1650.3075569158,-3.666525643199975,-0.002
-680,0015_295.6,Freeway,Urban,Salt Lake,PM,CUT,722.72982754,3993.4999259512997,3270.7700984113,4.526
-678,0080_136.1,Freeway,Rural,Salt Lake,PM,CUT,1482.323938608,1650.3075569158,167.98361830780004,0.113
-679,0091_006.6,Principal Arterial,Rural,Box Elder,PM,CUT,886.8139373859999,644.3693662528,-242.44457113319993,-0.273
-682,0091_004.9,Principal Arterial,Transition,Box Elder,PM,CUT,992.9028586589999,748.5451146040999,-244.35774405489997,-0.246
-724,0068_000.0,Principal Arterial,Rural,Utah,PM,CUT,274.339202956,55.179927441800004,-219.1592755142,-0.799
-725,0006_150.6,Principal Arterial,Rural,Utah,PM,CUT,194.161751728,45.041183179200004,-149.1205685488,-0.768
-726,0089_297.1,Expressway,Rural,Utah,PM,CUT,39.41617081,29.963943440999998,-9.452227369,-0.24
-727,0089_297.1,Expressway,Rural,Utah,PM,CUT,31.571204774999998,29.963943440999998,-1.6072613340000004,-0.051
-728,0089_297.1,Expressway,Rural,Utah,PM,CUT,82.697422447,29.963943440999998,-52.733479005999996,-0.638
-730,2495_013.0,,,Utah,PM,CUT,0.0,0.0,0.0,nan
-731,0096_013.6,,,Utah,PM,CUT,117.939906201,0.0,-117.939906201,-1.0
-732,1822_009.9,,,Utah,PM,CUT,0.0,0.0,0.0,nan
-729,1328_000.0,,,Utah,PM,CUT,0.0,0.0,0.0,nan
-636,0154_001.4,Freeway,Transition,Salt Lake,PM,CUT,568.8401482170001,564.4328488349,-4.407299382100064,-0.008
-734,0006_152.6,Minor Arterial,Rural,Utah,PM,CUT,272.92918752,82.317347696,-190.61183982400001,-0.698
-748,0006_152.9,Principal Arterial,Rural,Utah,PM,CUT,134.06703947,104.972555142,-29.094484327999993,-0.217
-747,2871_000.3,Minor Arterial,Transition,Utah,PM,CUT,0.0,0.0,0.0,nan
-821,0089_433.3,Principal Arterial,Suburban,Box Elder,PM,CUT,8.647952654000001,46.406723633,37.758770979,4.366
-818,0215_007.7,Freeway,Urban,Salt Lake,PM,CUT,607.505007718,600.3837566976,-7.1212510203999955,-0.012
-816,0015_300.3,Freeway,Urban,Salt Lake,PM,CUT,512.4015221129999,1917.5232472864,1405.1217251734001,2.742
-820,0154_006.8,Expressway,Suburban,Salt Lake,PM,CUT,448.284650916,343.1400940348,-105.1445568812,-0.235
-819,0154_008.3,Expressway,Urban,Salt Lake,PM,CUT,473.385830022,356.325599889,-117.060230133,-0.247
-681,0065_002.4,Local,Rural,Salt Lake,PM,CUT,114.46547385000001,3.5639433250000003,-110.90153052500001,-0.969
-815,0080_104.3,Freeway,Transition,Salt Lake,PM,CUT,775.716760658,615.3301466564,-160.38661400160004,-0.207
-812,1112_002.2,Collector,Rural,Box Elder,PM,CUT,0.0,0.0,0.0,nan
-824,0190_011.6,Minor Arterial,Rural,Salt Lake,PM,CUT,61.249731816,4.0119976104,-57.2377342056,-0.934
-811,0080_136.1,Freeway,Rural,Salt Lake,PM,CUT,393.605892709,1650.3075569158,1256.7016642068,3.193
-814,0201_000.0,,,Salt Lake,PM,CUT,372.912322565,0.0,-372.912322565,-1.0
-715,1826_014.6,Collector,Transition,Utah,PM,CUT,0.0,0.0,0.0,nan
-717,0015_241.6,Freeway,Rural,Utah,PM,CUT,838.490848794,1152.0037454733001,313.51289667930007,0.374
-718,0015_241.6,Freeway,Rural,Utah,PM,CUT,2218.30108443,1152.0037454733001,-1066.2973389567,-0.481
-716,2851_000.0,,,Utah,PM,CUT,0.0,0.0,0.0,nan
-721,0015_241.6,Freeway,Rural,Utah,PM,CUT,718.663646394,1152.0037454733001,433.3400990793001,0.603
-722,1826_014.9,Collector,Transition,Utah,PM,CUT,0.0,0.0,0.0,nan
-638,0015_242.4,Freeway,Transition,Utah,PM,CUT,1131.9730048800002,1192.633889655,60.660884774999886,0.054
-639,0015_248.8,Freeway,Suburban,Utah,PM,CUT,1677.71492061,1517.865482214,-159.8494383960001,-0.095
-641,0015_271.6,Freeway,Urban,Utah,PM,CUT,4081.54354408,3980.8285204700005,-100.71502360999966,-0.025
-642,0052_001.0,Principal Arterial,Urban,Utah,PM,CUT,390.90462246,240.42888045,-150.47574200999998,-0.385
-643,2932_001.3,Collector,Transition,Utah,PM,CUT,0.0,0.0,0.0,nan
-646,0077_007.4,Principal Arterial,Suburban,Utah,PM,CUT,164.56850681999998,129.722821332,-34.84568548799999,-0.212
-647,0089_344.0,Principal Arterial,Urban,Utah,PM,CUT,125.658364406,74.7251537641,-50.933210641900004,-0.405
-648,0194_000.8,Expressway,Suburban,Utah,PM,CUT,267.92065327299997,291.17074970619996,23.250096433199985,0.087
-649,0114_000.0,Principal Arterial,Urban,Utah,PM,CUT,63.30949872,58.990293897600004,-4.319204822399996,-0.068
-650,0006_159.8,Principal Arterial,Suburban,Utah,PM,CUT,166.112227644,100.0935480088,-66.0186796352,-0.397
-651,0114_005.0,Principal Arterial,Urban,Utah,PM,CUT,134.380477452,49.5860517126,-84.7944257394,-0.631
-653,0156_001.0,Principal Arterial,Urban,Utah,PM,CUT,196.44968547399998,159.1723873894,-37.27729808459998,-0.19
-655,0015_253.6,Freeway,Rural,Utah,PM,CUT,2055.3959706,1733.5435156385001,-321.8524549614999,-0.157
-657,2889_000.0,Minor Arterial,Suburban,Utah,PM,CUT,0.0,0.0,0.0,nan
-658,0089_349.3,Principal Arterial,Urban,Utah,PM,CUT,364.15926066,208.9663438648,-155.19291679519998,-0.426
-659,0189_002.7,Principal Arterial,Urban,Utah,PM,CUT,162.15628516799998,150.4015161616,-11.754769006399982,-0.072
-660,0089_329.8,Minor Arterial,Suburban,Utah,PM,CUT,119.86520463000001,100.239845313,-19.625359317000004,-0.164
-661,0052_003.1,Principal Arterial,Urban,Utah,PM,CUT,274.16452154,113.7441842632,-160.4203372768,-0.585
-662,2878_004.4,Minor Arterial,Suburban,Utah,PM,CUT,0.0,0.0,0.0,nan
-664,0089_326.5,Principal Arterial,Suburban,Utah,PM,CUT,0.0,83.4409694937,83.4409694937,inf
-665,0015_260.0,Freeway,Transition,Utah,PM,CUT,3298.441647408,3136.1447966148003,-162.2968507931996,-0.049
-667,0015_261.8,Freeway,Rural,Utah,PM,CUT,3389.694648991,3128.7002311981005,-260.99441779289964,-0.077
-668,0015_264.2,Freeway,Suburban,Utah,PM,CUT,2979.398609923,2545.397874403,-434.00073552000003,-0.146
-669,0015_269.6,Freeway,Urban,Utah,PM,CUT,3654.912165777,3028.5858078531,-626.3263579239001,-0.171
-670,0015_272.7,Freeway,Suburban,Utah,PM,CUT,4079.073270509,3968.3625579949003,-110.71071251409967,-0.027
-671,0015_276.4,Freeway,Urban,Utah,PM,CUT,3853.453942503,3576.4706930204998,-276.9832494825,-0.072
-672,0015_278.5,Freeway,Urban,Utah,PM,CUT,3063.005869992,3027.5255972112004,-35.48027278079962,-0.012
-673,0015_279.6,Freeway,Suburban,Utah,PM,CUT,2982.156976287,2816.8699218885,-165.2870543985,-0.055
-674,0015_283.9,Freeway,Urban,Utah,PM,CUT,3096.708355055,3329.2067839905003,232.49842893550021,0.075
-675,0092_002.4,Freeway,Transition,Utah,PM,CUT,81.144484764,146.0750338446,64.9305490806,0.8
-676,0092_002.4,Freeway,Transition,Utah,PM,CUT,72.126919662,146.0750338446,73.9481141826,1.025
-301,0080_128.7,Freeway,Rural,Salt Lake,PM,CUT,1527.1340447500002,1459.3262331575002,-67.8078115925,-0.044
-304,0089_433.3,Principal Arterial,Suburban,Box Elder,PM,CUT,8.499617274,46.406723633,37.907106359,4.46
-305,1826_015.6,Collector,Transition,Utah,PM,CUT,0.0,0.0,0.0,nan
-306,0015_267.0,Freeway,Suburban,Utah,PM,CUT,3567.1061103750003,2679.932945415,-887.1731649600001,-0.249
-308,2826_000.0,Collector,Rural,Utah,PM,CUT,0.0,0.0,0.0,nan
-309,0080_136.1,Freeway,Rural,Salt Lake,PM,CUT,399.825891568,1650.3075569158,1250.4816653478001,3.128
-310,0015_365.5,Freeway,Rural,Box Elder,PM,CUT,527.205253575,1125.297382209,598.092128634,1.134
-312,0006_181.6,Expressway,Rural,Utah,PM,CUT,326.885545053,378.1198032219,51.2342581689,0.157
-313,0015_241.6,Freeway,Rural,Utah,PM,CUT,582.060635658,1152.0037454733001,569.9431098153001,0.979
-314,0006_221.1,,,Utah,PM,CUT,565.601758592,0.0,-565.601758592,-1.0
-315,0015_321.0,Freeway,Suburban,Davis,PM,CUT,2519.041405465,2273.109201902,-245.9322035629998,-0.098
-317,0210_003.9,,,Salt Lake,PM,CUT,19.19835067,0.0,-19.19835067,-1.0
-319,0189_013.1,Expressway,Rural,Utah,PM,CUT,479.261378569,256.4490758417,-222.8123027273,-0.465
-320,0039_008.7,Minor Arterial,Suburban,Weber,PM,CUT,29.435844444999997,28.6866920067,-0.7491524382999977,-0.025
