STATION,MATCHED_SEGID,FTCLASS,ATYPENAME,COUNTY_NAME,PERIOD,VEHICLE_TYPE,OBSERVED,MODELED,DIFF,PCT_DIFF
-665,0015_260.0,Freeway,Transition,Utah,AM,CUT,2320.4418,2753.77752,433.33572000000004,0.187
-660,0089_329.8,Minor Arterial,Suburban,Utah,AM,CUT,82.9576,134.71656,51.75895999999999,0.624
-319,0189_013.1,Expressway,Rural,Utah,AM,CUT,314.23319999999995,230.4988,-83.73439999999997,-0.266
-322,0190_001.8,Minor Arterial,Transition,Salt Lake,AM,CUT,10.573500000000001,7.306050000000001,-3.26745,-0.309
-350,0189_004.0,Expressway,Suburban,Utah,AM,CUT,88.69120000000001,92.23852000000001,3.547319999999999,0.04
-354,0171_008.8,Principal Arterial,Urban,Salt Lake,AM,CUT,100.8129,196.45416,95.64126,0.949
-629,0015_303.4,Freeway,Urban,Salt Lake,AM,CUT,1515.006,1337.3322000000003,-177.6737999999998,-0.117
-353,0215_017.5,Freeway,Urban,Salt Lake,AM,CUT,1013.0041,1229.41781,216.41370999999992,0.214
-341,0080_123.2,Freeway,Suburban,Salt Lake,AM,CUT,1422.642,1631.51586,208.87385999999992,0.147
-301,0080_128.7,Freeway,Rural,Salt Lake,AM,CUT,1128.9152,1348.87348,219.95828000000006,0.195
-333,0071_021.2,Principal Arterial,Urban,Salt Lake,AM,CUT,38.9032,55.03456,16.13136,0.415
-677,0080_136.1,Freeway,Rural,Salt Lake,AM,CUT,1149.3736,1563.19434,413.8207400000001,0.36
-325,0089_377.3,Principal Arterial,Urban,Salt Lake,AM,CUT,49.95440000000001,121.40756,71.45316,1.43
-332,0186_006.0,Principal Arterial,Suburban,Salt Lake,AM,CUT,247.61520000000002,282.36348,34.748279999999966,0.14
-340,0080_117.7,Freeway,Urban,Salt Lake,AM,CUT,700.8936,756.49221,55.59861000000001,0.079
-409,2330_001.0,Minor Arterial,Urban,Salt Lake,AM,CUT,69.7282,248.1686,178.4404,2.559
-628,0215_027.4,Freeway,Suburban,Davis,AM,CUT,481.54269999999997,483.38168,1.8389800000000491,0.004
-624,0067_000.0,Freeway,Suburban,Davis,AM,CUT,968.8667999999999,1489.55136,520.68456,0.537
-315,0015_319.5,Freeway,Suburban,Davis,AM,CUT,1593.6748,1592.05998,-1.6148200000000088,-0.001
-625,0067_010.1,Freeway,Suburban,Davis,AM,CUT,1138.3745999999999,1514.77201,376.39741000000004,0.331
-616,0015_313.7,Freeway,Urban,Davis,AM,CUT,2501.4808000000003,2487.95456,-13.526240000000143,-0.005
-711,0154_020.0,Expressway,Urban,Salt Lake,AM,CUT,207.63690000000003,241.24425000000002,33.60735,0.162
-329,0089_412.4,Principal Arterial,Urban,Weber,AM,CUT,68.22710000000001,61.3433,-6.883800000000008,-0.101
-612,0015_330.1,Freeway,Urban,Davis,AM,CUT,1998.6816000000001,1963.11716,-35.564440000000104,-0.018
-634,0085_015.5,Expressway,Suburban,Salt Lake,AM,CUT,313.89520000000005,373.85644,59.961239999999975,0.191
-627,0154_012.9,Expressway,Suburban,Salt Lake,AM,CUT,366.4684,291.14462,-75.32378,-0.206
-643,2932_001.3,Collector,Transition,Utah,AM,CUT,95.76480000000001,132.87792000000002,37.11312000000001,0.388
-601,0092_007.6,Collector,Transition,Utah,AM,CUT,2.3349,2.28846,-0.04644000000000004,-0.02
-602,0092_018.8,Collector,Rural,Utah,AM,CUT,2.9290000000000003,3.10575,0.17674999999999974,0.06
-638,0015_242.4,Freeway,Transition,Utah,MD,CUT,1647.4529,1715.70226,68.24936000000002,0.041
-650,0006_159.8,Principal Arterial,Suburban,Utah,MD,CUT,221.2479,202.92345,-18.324449999999985,-0.083
-639,0015_248.8,Freeway,Suburban,Utah,MD,CUT,2236.2866999999997,2426.0174700000002,189.73077000000058,0.085
-655,0015_253.6,Freeway,Rural,Utah,MD,CUT,2605.5813,2821.75404,216.17273999999998,0.083
-653,0156_001.0,Principal Arterial,Urban,Utah,MD,CUT,310.99120000000005,304.17556,-6.81564000000003,-0.022
-646,0077_007.4,Principal Arterial,Suburban,Utah,MD,CUT,216.86,219.43075000000002,2.570750000000004,0.012
-664,0089_326.5,Principal Arterial,Suburban,Utah,MD,CUT,0.0,423.83592,423.83592,inf
-312,0006_181.6,Expressway,Rural,Utah,MD,CUT,808.1766,1026.60096,218.42435999999998,0.27
-321,0006_146.9,Principal Arterial,Rural,Utah,MD,CUT,48.5212,52.97838,4.457180000000001,0.092
-327,0006_174.4,Expressway,Suburban,Utah,MD,CUT,865.6875000000001,1084.3583400000002,218.6708400000001,0.253
-349,0015_246.9,Freeway,Transition,Utah,MD,CUT,2077.0815000000002,2221.46496,144.38345999999956,0.07
-416,0089_297.1,Expressway,Rural,Utah,MD,CUT,55.7285,63.044399999999996,7.315899999999999,0.131
-611,0015_258.8,Freeway,Suburban,Utah,MD,CUT,3722.2416,4476.06324,753.8216400000006,0.203
-815,0080_104.3,Freeway,Transition,Salt Lake,MD,CUT,1132.8756,851.96184,-280.91376,-0.248
-348,0015_340.3,Freeway,Suburban,Weber,MD,CUT,4888.6332,5049.01362,160.3804199999995,0.033
-613,0015_357.6,Freeway,Rural,Box Elder,MD,CUT,2965.4912,3101.28963,135.79843000000028,0.046
-820,0154_006.8,Expressway,Suburban,Salt Lake,MD,CUT,484.45000000000005,599.1225000000001,114.67250000000001,0.237
-819,0154_008.3,Expressway,Urban,Salt Lake,MD,CUT,531.024,611.748,80.72400000000005,0.152
-657,2889_000.0,Minor Arterial,Suburban,Utah,MD,CUT,389.08000000000004,621.03416,231.95416,0.596
-626,0073_034.6,Principal Arterial,Transition,Utah,MD,CUT,1062.6871999999998,1331.581,268.89380000000006,0.253
-631,0266_001.7,Principal Arterial,Urban,Salt Lake,MD,CUT,190.3677,299.70604000000003,109.33834000000002,0.574
-636,0154_001.4,Freeway,Transition,Salt Lake,MD,CUT,632.4191999999999,908.5334399999999,276.11424,0.437
-680,0015_295.6,Freeway,Urban,Salt Lake,MD,CUT,1096.0796,4466.44856,3370.36896,3.075
-816,0015_299.0,Freeway,Urban,Salt Lake,MD,CUT,1817.6634999999999,3014.07145,1196.40795,0.658
-648,0194_000.8,Expressway,Suburban,Utah,MD,CUT,1496.6028,2098.39476,601.7919600000002,0.402
-674,0015_283.9,Freeway,Urban,Utah,MD,CUT,4215.058599999999,5041.56576,826.507160000001,0.196
-302,0015_289.8,Freeway,Urban,Salt Lake,MD,CUT,1192.032,5233.43808,4041.4060799999997,3.39
-662,2878_004.4,Minor Arterial,Suburban,Utah,MD,CUT,401.5704,704.2912799999999,302.7208799999999,0.754
-673,0015_279.6,Freeway,Suburban,Utah,MD,CUT,4066.9962,4608.5496,541.5534000000002,0.133
-675,0092_002.4,Freeway,Transition,Utah,MD,CUT,111.2232,114.94032,3.717119999999994,0.033
-676,0092_002.4,Freeway,Transition,Utah,MD,CUT,95.634,70.80744,-24.82656,-0.26
-818,0215_007.7,Freeway,Urban,Salt Lake,MD,CUT,891.8052,973.56116,81.75595999999996,0.092
-632,0145_005.3,Expressway,Suburban,Utah,MD,CUT,436.1377,471.28514,35.14744000000002,0.081
-672,0015_278.5,Freeway,Urban,Utah,MD,CUT,4238.5998,4838.57876,599.9789600000004,0.142
-658,0089_349.3,Principal Arterial,Urban,Utah,MD,CUT,524.496,395.82946000000004,-128.66653999999994,-0.245
-335,0173_007.7,Minor Arterial,Urban,Salt Lake,MD,CUT,141.2311,140.31279,-0.9183099999999911,-0.007
-351,0215_011.5,Freeway,Suburban,Salt Lake,MD,CUT,1499.7136,2185.23928,685.5256799999997,0.457
-406,0071_015.7,Principal Arterial,Urban,Salt Lake,MD,CUT,286.4384,311.46156,25.02316000000002,0.087
-407,0068_038.1,Principal Arterial,Transition,Salt Lake,MD,CUT,198.1707,231.33396000000002,33.16326000000001,0.167
-617,0215_003.7,Freeway,Suburban,Salt Lake,MD,CUT,440.0199,591.42384,151.40394000000003,0.344
-317,0210_003.9,Principal Arterial,Transition,Salt Lake,MD,CUT,28.139400000000002,34.004670000000004,5.865270000000002,0.208
-670,0015_272.7,Freeway,Suburban,Utah,MD,CUT,5543.3215,6079.9897,536.6682000000001,0.097
-671,0015_272.7,Freeway,Suburban,Utah,MD,CUT,5788.1285,6079.9897,291.8612000000003,0.05
-647,0089_344.0,Principal Arterial,Urban,Utah,MD,CUT,185.328,145.50336,-39.82464000000002,-0.215
-651,0114_005.0,Principal Arterial,Urban,Utah,MD,CUT,186.2608,109.51390999999998,-76.74689000000001,-0.412
-641,0015_271.6,Freeway,Urban,Utah,MD,CUT,5632.2344,6143.332520000001,511.09812000000056,0.091
-669,0015_269.6,Freeway,Urban,Utah,MD,CUT,4685.6425,5004.93784,319.29533999999967,0.068
-642,0052_001.0,Principal Arterial,Urban,Utah,MD,CUT,580.6584,459.36728000000005,-121.29111999999998,-0.209
-306,0015_267.0,Freeway,Suburban,Utah,MD,CUT,4121.715,3846.3620000000005,-275.3529999999996,-0.067
-668,0015_264.2,Freeway,Suburban,Utah,MD,CUT,3775.8869999999997,4028.6277,252.7407000000003,0.067
-649,0114_000.0,Principal Arterial,Urban,Utah,MD,CUT,103.33990000000001,115.69708000000001,12.35718,0.12
-661,0052_003.1,Principal Arterial,Urban,Utah,MD,CUT,397.29609999999997,211.02056,-186.27553999999998,-0.469
-659,0189_002.7,Principal Arterial,Urban,Utah,MD,CUT,604.7393,646.40345,41.66415000000006,0.069
-667,0015_261.8,Freeway,Rural,Utah,MD,CUT,4376.316,5044.1398500000005,667.8238500000007,0.153
-665,0015_260.0,Freeway,Transition,Utah,MD,CUT,4258.5831,4953.8220599999995,695.2389599999997,0.163
-660,0089_329.8,Minor Arterial,Suburban,Utah,MD,CUT,169.5452,202.36282,32.817620000000005,0.194
-319,0189_013.1,Expressway,Rural,Utah,MD,CUT,621.7432,398.58644,-223.15676000000002,-0.359
-322,0190_001.8,Minor Arterial,Transition,Salt Lake,MD,CUT,36.713100000000004,16.10511,-20.607990000000004,-0.561
-350,0189_004.0,Expressway,Suburban,Utah,MD,CUT,205.06560000000002,158.71428000000003,-46.35131999999999,-0.226
-354,0171_008.8,Principal Arterial,Urban,Salt Lake,MD,CUT,220.4124,354.59601000000004,134.18361000000004,0.609
-629,0015_303.4,Freeway,Urban,Salt Lake,MD,CUT,2893.1620000000003,2730.2204000000006,-162.94159999999965,-0.056
-353,0215_017.5,Freeway,Urban,Salt Lake,MD,CUT,1406.9874,2206.3100099999997,799.3226099999997,0.568
-341,0080_123.2,Freeway,Suburban,Salt Lake,MD,CUT,2642.484,2820.1215899999997,177.63758999999982,0.067
-301,0080_128.7,Freeway,Rural,Salt Lake,MD,CUT,2110.472,2058.36136,-52.11064000000033,-0.025
-333,0071_021.2,Principal Arterial,Urban,Salt Lake,MD,CUT,87.3656,94.12648,6.76088,0.077
-677,0080_136.1,Freeway,Rural,Salt Lake,MD,CUT,2248.9298,2354.05082,105.12102000000004,0.047
-325,0089_377.3,Principal Arterial,Urban,Salt Lake,MD,CUT,159.83440000000002,237.81640000000002,77.982,0.488
-332,0186_006.0,Principal Arterial,Suburban,Salt Lake,MD,CUT,483.084,398.86812000000003,-84.21587999999997,-0.174
-340,0080_117.7,Freeway,Urban,Salt Lake,MD,CUT,1220.3922,1221.83085,1.4386500000000524,0.001
-409,2330_001.0,Minor Arterial,Urban,Salt Lake,MD,CUT,191.4646,491.51736,300.05276000000003,1.567
-628,0215_027.4,Freeway,Suburban,Davis,MD,CUT,757.7112,856.54673,98.83553000000006,0.13
-624,0067_000.0,Freeway,Suburban,Davis,MD,CUT,1183.7133,2932.02789,1748.31459,1.477
-315,0015_319.5,Freeway,Suburban,Davis,MD,CUT,2877.483,3064.40236,186.91935999999987,0.065
-625,0067_010.1,Freeway,Suburban,Davis,MD,CUT,1444.3539,2911.87808,1467.52418,1.016
-616,0015_313.7,Freeway,Urban,Davis,MD,CUT,4299.8592,4911.29912,611.4399199999998,0.142
-711,0154_020.0,Expressway,Urban,Salt Lake,MD,CUT,322.15840000000003,432.06272,109.90431999999998,0.341
-329,0089_412.4,Principal Arterial,Urban,Weber,MD,CUT,183.4637,111.00350999999999,-72.46019,-0.395
-612,0015_330.1,Freeway,Urban,Davis,MD,CUT,3706.9583000000002,3837.23053,130.27222999999958,0.035
-634,0085_015.5,Expressway,Suburban,Salt Lake,MD,CUT,376.1956,691.1098400000001,314.91424000000006,0.837
-627,0154_012.9,Expressway,Suburban,Salt Lake,MD,CUT,499.7278,555.80704,56.07924000000003,0.112
-643,2932_001.3,Collector,Transition,Utah,MD,CUT,261.0528,248.32392,-12.728880000000004,-0.049
-601,0092_007.6,Collector,Transition,Utah,MD,CUT,13.6224,5.4825,-8.1399,-0.598
-602,0092_018.8,Collector,Rural,Utah,MD,CUT,45.551,3.6461000000000006,-41.9049,-0.92
-638,0015_242.4,Freeway,Transition,Utah,PM,CUT,1010.5968,1169.46398,158.86717999999996,0.157
-650,0006_159.8,Principal Arterial,Suburban,Utah,PM,CUT,174.96269999999998,133.72398,-41.23871999999997,-0.236
-639,0015_248.8,Freeway,Suburban,Utah,PM,CUT,1548.1485,1643.1709199999998,95.02241999999978,0.061
-655,0015_253.6,Freeway,Rural,Utah,PM,CUT,1906.884,1952.42418,45.540179999999964,0.024
-653,0156_001.0,Principal Arterial,Urban,Utah,PM,CUT,204.71230000000003,196.58834000000002,-8.123960000000011,-0.04
-646,0077_007.4,Principal Arterial,Suburban,Utah,PM,CUT,148.1725,142.72475,-5.447750000000013,-0.037
-664,0089_326.5,Principal Arterial,Suburban,Utah,PM,CUT,0.0,294.9056,294.9056,inf
-312,0006_181.6,Expressway,Rural,Utah,PM,CUT,452.59830000000005,545.5434600000001,92.94516000000004,0.205
-321,0006_146.9,Principal Arterial,Rural,Utah,PM,CUT,38.7686,30.547400000000003,-8.221199999999996,-0.212
-327,0006_174.4,Expressway,Suburban,Utah,PM,CUT,610.7562,671.4600300000001,60.70383000000004,0.099
-349,0015_246.9,Freeway,Transition,Utah,PM,CUT,1412.9583,1507.56645,94.60815000000002,0.067
-416,0089_297.1,Expressway,Rural,Utah,PM,CUT,40.262,41.45513,1.1931299999999965,0.03
-611,0015_258.8,Freeway,Suburban,Utah,PM,CUT,2715.8571,2837.28258,121.42547999999988,0.045
-815,0080_104.3,Freeway,Transition,Salt Lake,PM,CUT,910.5303,807.82848,-102.70182,-0.113
-348,0015_340.3,Freeway,Suburban,Weber,PM,CUT,3570.6204,3185.4625199999996,-385.1578800000002,-0.108
-613,0015_357.6,Freeway,Rural,Box Elder,PM,CUT,1957.3278,1803.13895,-154.18885,-0.079
-820,0154_006.8,Expressway,Suburban,Salt Lake,PM,CUT,399.07500000000005,373.6025,-25.472500000000025,-0.064
-819,0154_008.3,Expressway,Urban,Salt Lake,PM,CUT,419.568,381.7128,-37.85519999999997,-0.09
-657,2889_000.0,Minor Arterial,Suburban,Utah,PM,CUT,305.41360000000003,409.98808,104.57448,0.342
-626,0073_034.6,Principal Arterial,Transition,Utah,PM,CUT,788.0296,890.9474399999999,102.91783999999996,0.131
-631,0266_001.7,Principal Arterial,Urban,Salt Lake,PM,CUT,128.6522,196.57589000000002,67.92369000000002,0.528
-636,0154_001.4,Freeway,Transition,Salt Lake,PM,CUT,510.3648,638.2511999999999,127.88639999999992,0.251
-680,0015_295.6,Freeway,Urban,Salt Lake,PM,CUT,662.872,2599.6711999999998,1936.7992,2.922
-816,0015_299.0,Freeway,Urban,Salt Lake,PM,CUT,518.7015,1799.5011,1280.7995999999998,2.469
-648,0194_000.8,Expressway,Suburban,Utah,PM,CUT,1018.3403999999999,1258.78368,240.44328000000007,0.236
-674,0015_283.9,Freeway,Urban,Utah,PM,CUT,2911.6738,2958.3461599999996,46.67235999999957,0.016
-302,0015_289.8,Freeway,Urban,Salt Lake,PM,CUT,561.6576,3031.7299199999998,2470.0723199999998,4.398
-662,2878_004.4,Minor Arterial,Suburban,Utah,PM,CUT,307.22999999999996,463.03488,155.80488000000003,0.507
-673,0015_279.6,Freeway,Suburban,Utah,PM,CUT,2794.7814,2670.9342,-123.8471999999997,-0.044
-675,0092_002.4,Freeway,Transition,Utah,PM,CUT,78.7512,66.363,-12.388199999999998,-0.157
-676,0092_002.4,Freeway,Transition,Utah,PM,CUT,69.9996,50.51904,-19.480560000000004,-0.278
-818,0215_007.7,Freeway,Urban,Salt Lake,PM,CUT,568.9684,698.77522,129.80682000000002,0.228
-632,0145_005.3,Expressway,Suburban,Utah,PM,CUT,321.4699,295.97451,-25.495389999999986,-0.079
-672,0015_278.5,Freeway,Urban,Utah,PM,CUT,2864.2994000000003,2929.1771800000006,64.87778000000026,0.023
-658,0089_349.3,Principal Arterial,Urban,Utah,PM,CUT,321.789,273.54072,-48.248279999999966,-0.15
-335,0173_007.7,Minor Arterial,Urban,Salt Lake,PM,CUT,109.60770000000001,99.63205,-9.975650000000002,-0.091
-351,0215_011.5,Freeway,Suburban,Salt Lake,PM,CUT,1188.9751999999999,1424.1673600000001,235.19216000000029,0.198
-406,0071_015.7,Principal Arterial,Urban,Salt Lake,PM,CUT,222.49360000000001,228.22343999999998,5.729839999999967,0.026
-407,0068_038.1,Principal Arterial,Transition,Salt Lake,PM,CUT,164.0704,180.44429,16.37388999999999,0.1
-617,0215_003.7,Freeway,Suburban,Salt Lake,PM,CUT,364.7133,468.63351,103.92021,0.285
-317,0210_003.9,Principal Arterial,Transition,Salt Lake,PM,CUT,21.7318,22.52503,0.7932300000000012,0.037
-670,0015_272.7,Freeway,Suburban,Utah,PM,CUT,3788.2504999999996,3665.9289499999995,-122.32155000000012,-0.032
-671,0015_272.7,Freeway,Suburban,Utah,PM,CUT,3920.4134999999997,3665.9289499999995,-254.48455000000013,-0.065
-647,0089_344.0,Principal Arterial,Urban,Utah,PM,CUT,131.0112,119.5128,-11.498400000000004,-0.088
-651,0114_005.0,Principal Arterial,Urban,Utah,PM,CUT,146.75979999999998,88.09976999999999,-58.66002999999999,-0.4
-641,0015_271.6,Freeway,Urban,Utah,PM,CUT,3784.378,3722.0439100000003,-62.33408999999983,-0.016
-669,0015_269.6,Freeway,Urban,Utah,PM,CUT,3322.1223,2995.9125,-326.2098000000001,-0.098
-642,0052_001.0,Principal Arterial,Urban,Utah,PM,CUT,389.69680000000005,301.14336000000003,-88.55344000000002,-0.227
-306,0015_267.0,Freeway,Suburban,Utah,PM,CUT,2898.675,2397.2065,-501.4685000000004,-0.173
-668,0015_264.2,Freeway,Suburban,Utah,PM,CUT,2772.8955,2529.5796,-243.31590000000006,-0.088
-649,0114_000.0,Principal Arterial,Urban,Utah,PM,CUT,67.8215,72.74715,4.9256500000000045,0.073
-661,0052_003.1,Principal Arterial,Urban,Utah,PM,CUT,274.0465,167.77858999999998,-106.26791,-0.388
-659,0189_002.7,Principal Arterial,Urban,Utah,PM,CUT,390.9918,431.09658999999994,40.10478999999992,0.103
-667,0015_261.8,Freeway,Rural,Utah,PM,CUT,3192.6405,3181.58205,-11.058449999999993,-0.003
-665,0015_260.0,Freeway,Transition,Utah,PM,CUT,3092.7984,3108.52878,15.730379999999968,0.005
-660,0089_329.8,Minor Arterial,Suburban,Utah,PM,CUT,138.3756,165.11417999999998,26.738579999999985,0.193
-319,0189_013.1,Expressway,Rural,Utah,PM,CUT,467.64439999999996,262.37287999999995,-205.27152,-0.439
-322,0190_001.8,Minor Arterial,Transition,Salt Lake,PM,CUT,25.090200000000003,10.0965,-14.993700000000002,-0.598
-350,0189_004.0,Expressway,Suburban,Utah,PM,CUT,143.8444,123.22632000000002,-20.618079999999992,-0.143
-354,0171_008.8,Principal Arterial,Urban,Salt Lake,PM,CUT,155.6817,258.04311,102.36141,0.658
-629,0015_303.4,Freeway,Urban,Salt Lake,PM,CUT,1722.576,1615.4794000000002,-107.09659999999985,-0.062
-353,0215_017.5,Freeway,Urban,Salt Lake,PM,CUT,1292.6154,1398.1341599999998,105.51875999999993,0.082
-341,0080_123.2,Freeway,Suburban,Salt Lake,PM,CUT,1816.9359000000002,1891.7792399999998,74.84333999999967,0.041
-301,0080_128.7,Freeway,Rural,Salt Lake,PM,CUT,1424.5240000000001,1399.5034,-25.02060000000006,-0.018
-333,0071_021.2,Principal Arterial,Urban,Salt Lake,PM,CUT,56.4592,70.6132,14.154000000000003,0.251
-677,0080_136.1,Freeway,Rural,Salt Lake,PM,CUT,1593.0007,1612.5493,19.54859999999985,0.012
-325,0089_377.3,Principal Arterial,Urban,Salt Lake,PM,CUT,106.3212,151.67376000000002,45.35256000000001,0.427
-332,0186_006.0,Principal Arterial,Suburban,Salt Lake,PM,CUT,310.7916,345.84984000000003,35.05824000000001,0.113
-340,0080_117.7,Freeway,Urban,Salt Lake,PM,CUT,853.8492,952.32375,98.47455000000002,0.115
-409,2330_001.0,Minor Arterial,Urban,Salt Lake,PM,CUT,138.3932,325.83536,187.44215999999997,1.354
-628,0215_027.4,Freeway,Suburban,Davis,PM,CUT,621.5880999999999,594.09985,-27.488249999999994,-0.044
-624,0067_000.0,Freeway,Suburban,Davis,PM,CUT,1103.1338999999998,1708.95318,605.8192800000002,0.549
-315,0015_319.5,Freeway,Suburban,Davis,PM,CUT,1994.6446,1779.26338,-215.38121999999998,-0.108
-625,0067_010.1,Freeway,Suburban,Davis,PM,CUT,1308.4628,1679.03773,370.57493,0.283
-616,0015_313.7,Freeway,Urban,Davis,PM,CUT,3022.1464,2893.21032,-128.93607999999995,-0.043
-711,0154_020.0,Expressway,Urban,Salt Lake,PM,CUT,194.3574,307.88464000000005,113.52724000000003,0.584
-329,0089_412.4,Principal Arterial,Urban,Weber,PM,CUT,121.0178,89.24802,-31.769779999999997,-0.263
-612,0015_330.1,Freeway,Urban,Davis,PM,CUT,2593.7514,2117.38897,-476.36243000000013,-0.184
-634,0085_015.5,Expressway,Suburban,Salt Lake,PM,CUT,369.67220000000003,436.48108,66.80887999999999,0.181
-627,0154_012.9,Expressway,Suburban,Salt Lake,PM,CUT,444.8444,340.90126,-103.94314000000003,-0.234
-643,2932_001.3,Collector,Transition,Utah,PM,CUT,183.3504,167.92352000000002,-15.426879999999983,-0.084
-601,0092_007.6,Collector,Transition,Utah,PM,CUT,10.6167,3.4043099999999997,-7.21239,-0.679
-602,0092_018.8,Collector,Rural,Utah,PM,CUT,36.663000000000004,5.2015,-31.461500000000004,-0.858
-638,0015_242.4,Freeway,Transition,Utah,EV,CUT,1248.8854000000001,1102.24907,-146.63633000000004,-0.117
-650,0006_159.8,Principal Arterial,Suburban,Utah,EV,CUT,193.1517,117.17199,-75.97971000000001,-0.393
-639,0015_248.8,Freeway,Suburban,Utah,EV,CUT,1761.4995,1508.8897499999998,-252.60975000000008,-0.143
-655,0015_253.6,Freeway,Rural,Utah,EV,CUT,2051.1834,1729.1351699999998,-322.0482300000001,-0.157
-653,0156_001.0,Principal Arterial,Urban,Utah,EV,CUT,210.7014,188.00028,-22.701120000000003,-0.108
-646,0077_007.4,Principal Arterial,Suburban,Utah,EV,CUT,177.10000000000002,129.99525000000003,-47.104749999999996,-0.266
-664,0089_326.5,Principal Arterial,Suburban,Utah,EV,CUT,6.0776,252.1636,246.086,40.491
-312,0006_181.6,Expressway,Rural,Utah,EV,CUT,535.0653,564.26832,29.203020000000038,0.055
-321,0006_146.9,Principal Arterial,Rural,Utah,EV,CUT,39.9776,27.5652,-12.412400000000002,-0.31
-327,0006_174.4,Expressway,Suburban,Utah,EV,CUT,724.7718000000001,674.53641,-50.23539000000005,-0.069
-349,0015_246.9,Freeway,Transition,Utah,EV,CUT,1654.5399,1393.7878500000002,-260.7520499999998,-0.158
-416,0089_297.1,Expressway,Rural,Utah,EV,CUT,42.4715,36.54022,-5.931280000000001,-0.14
-611,0015_258.8,Freeway,Suburban,Utah,EV,CUT,2944.6659,2546.66511,-398.00079000000005,-0.135
-815,0080_104.3,Freeway,Transition,Salt Lake,EV,CUT,1066.6308,571.82019,-494.8106099999999,-0.464
-348,0015_340.3,Freeway,Suburban,Weber,EV,CUT,3841.161,2971.1673,-869.9937,-0.226
-613,0015_357.6,Freeway,Rural,Box Elder,EV,CUT,2328.8776,1806.50621,-522.3713899999998,-0.224
-820,0154_006.8,Expressway,Suburban,Salt Lake,EV,CUT,486.175,304.6125,-181.5625,-0.373
-819,0154_008.3,Expressway,Urban,Salt Lake,EV,CUT,506.37600000000003,331.7856,-174.59040000000005,-0.345
-657,2889_000.0,Minor Arterial,Suburban,Utah,EV,CUT,377.0384,381.28136,4.242959999999982,0.011
-626,0073_034.6,Principal Arterial,Transition,Utah,EV,CUT,946.8384,829.10652,-117.73187999999993,-0.124
-631,0266_001.7,Principal Arterial,Urban,Salt Lake,EV,CUT,142.7586,217.15612,74.39751999999999,0.521
-636,0154_001.4,Freeway,Transition,Salt Lake,EV,CUT,512.928,482.75712000000004,-30.170879999999954,-0.059
-680,0015_295.6,Freeway,Urban,Salt Lake,EV,CUT,757.9936,3089.61128,2331.6176800000003,3.076
-816,0015_299.0,Freeway,Urban,Salt Lake,EV,CUT,1976.5114999999998,2162.32935,185.81785000000013,0.094
-648,0194_000.8,Expressway,Suburban,Utah,EV,CUT,1318.1784,1701.42588,383.24748,0.291
-674,0015_283.9,Freeway,Urban,Utah,EV,CUT,3354.5688,2898.2143199999996,-456.3544800000004,-0.136
-302,0015_289.8,Freeway,Urban,Salt Lake,EV,CUT,2480.544,3173.2416,692.6976,0.279
-662,2878_004.4,Minor Arterial,Suburban,Utah,EV,CUT,362.20799999999997,686.00532,323.79732,0.894
-673,0015_279.6,Freeway,Suburban,Utah,EV,CUT,3184.6776,2357.91102,-826.76658,-0.26
-675,0092_002.4,Freeway,Transition,Utah,EV,CUT,83.094,88.33704,5.243040000000008,0.063
-676,0092_002.4,Freeway,Transition,Utah,EV,CUT,62.7924,42.13572,-20.65668,-0.329
-818,0215_007.7,Freeway,Urban,Salt Lake,EV,CUT,614.6712,441.17787999999996,-173.49332000000004,-0.282
-632,0145_005.3,Expressway,Suburban,Utah,EV,CUT,354.029,300.65473,-53.374270000000024,-0.151
-672,0015_278.5,Freeway,Urban,Utah,EV,CUT,3330.2592000000004,2451.74442,-878.5147800000004,-0.264
-658,0089_349.3,Principal Arterial,Urban,Utah,EV,CUT,318.8008,193.6086,-125.19219999999999,-0.393
-335,0173_007.7,Minor Arterial,Urban,Salt Lake,EV,CUT,106.8174,78.87903,-27.938370000000006,-0.262
-351,0215_011.5,Freeway,Suburban,Salt Lake,EV,CUT,1215.7488,997.47928,-218.26952000000006,-0.18
-406,0071_015.7,Principal Arterial,Urban,Salt Lake,EV,CUT,203.01000000000002,158.95616,-44.05384000000001,-0.217
-407,0068_038.1,Principal Arterial,Transition,Salt Lake,EV,CUT,167.3854,96.83999,-70.54541,-0.421
-617,0215_003.7,Freeway,Suburban,Salt Lake,EV,CUT,323.41679999999997,266.3883,-57.02849999999995,-0.176
-317,0210_003.9,Principal Arterial,Transition,Salt Lake,EV,CUT,12.738000000000001,17.10559,4.367589999999998,0.343
-670,0015_272.7,Freeway,Suburban,Utah,EV,CUT,4513.657,3302.8383,-1210.8187000000003,-0.268
-671,0015_272.7,Freeway,Suburban,Utah,EV,CUT,4564.913,3302.8383,-1262.0746999999997,-0.276
-647,0089_344.0,Principal Arterial,Urban,Utah,EV,CUT,125.42399999999999,69.00912,-56.41488,-0.45
-651,0114_005.0,Principal Arterial,Urban,Utah,EV,CUT,170.4604,46.09703999999999,-124.36336,-0.73
-641,0015_271.6,Freeway,Urban,Utah,EV,CUT,4587.8872,3380.65988,-1207.22732,-0.263
-669,0015_269.6,Freeway,Urban,Utah,EV,CUT,3963.3713,2737.7161,-1225.6551999999997,-0.309
-642,0052_001.0,Principal Arterial,Urban,Utah,EV,CUT,423.1856,254.25904000000003,-168.92656,-0.399
